School_age,Elders,Population_size,GDP,workp,Hospital_capacity,Test_rate,Test_start,Response_time,Social_distancing_min,Social_distancing_rate,R0,beta,Agriculture,Food_sector,International_tourism,Internet,Cost,Deaths,School,GDP_loss
0.260762794081979,0.0459919961193306,50000000,42170.30130986,3.252150277,15.4165756574532,32.54209726,103,72,0.100002922,9.999999997,2.45346611660374,0.0752538040056958,0.565766492997472,0.226566331404181,0.998631323091935,0.140439697253871,40507.2197173555,35584.0848746469,99.4642117294205,4823.6706309792
0.154180115470291,0.167068236577715,50000000,92624.4917521172,5.083319259,27.6064315082242,3.41224672,68,73,0.4,0.001736216,2.58603916463866,0.0745406049917242,0.045496369408862,0.0496284754292702,0.205885468640352,0.60967721151468,74824.9508277815,73210.4327156768,40.6468078201312,1573.8713042846
0.276672694394213,0.0470162748643761,50000000,61115.3827449953,2.751746931,5.64294429234774,4.255513432,234,78,0.4,0.000382647,2.45863566574254,0.0752205380903026,0.413906446090153,0.00953247011318753,0.0675216819575127,0.812157644282871,38543.2763113779,37895.4494963137,62.8800768770551,584.946738187127
0.373811548272397,0.0271701321790214,50000000,24858.5158939561,6.091470642,6.89887520643461,2.894946809,87,76,0.1000002,1.48e-05,2.742011166624,0.0740303146573491,0.0162019357979116,0.120928587043119,0.25184212341508,0.0276851008492714,5951.98909627534,5200.13179449118,41.8701560285893,709.987145755568
0.272501936483346,0.0845855925639039,50000000,143272.082628614,5.284213318,32.5008701963285,24.04131238,389,84,0.1,0.01555271,2.72328952187269,0.0740822807078653,0.336969160414883,0.0708571439395942,0.332385928552177,0.397348118285954,51984.2121173914,48199.8225649509,465.474837742941,3318.91471469756
0.254889208900451,0.0655455939053282,50000000,144714.776095082,2.77616596,21.3542563356651,1.078087697,82,73,0.1,3.37e-07,2.38808734449692,0.0756701135185481,0.35466837125249,0.0627117256797413,0.453806989528688,0.964589667690908,22324.8856470259,19280.2837332452,35.0806171436898,3009.521296637
0.354714064914992,0.0432766615146832,50000000,74395.2885771514,5.315592705,23.1509691810863,15.82042683,531,81,0.4,0.049963287,2.43727873595561,0.0753604765618172,0.276072410488247,0.0914931939396436,0.789194749487976,0.723944046829873,30885.303893723,26479.4077846432,137.959514960963,4267.93659411884
0.394639265962795,0.0219959778783308,50000000,13585.4826272449,6.053701265,83.2520009946658,3.041103604,88,78,0.4,2.52e-11,2.77780424133685,0.0739300942478435,0.0260361428739523,0.0510188173613259,0.287903860758832,0.852221446907846,1388.7877889094,1112.63877613093,36.2705608661344,239.878451912333
0.377237851662404,0.0255754475703325,50000000,51248.3971339804,2.426419253,15.4736064080414,40.45642202,139,101,0.4,1.48e-05,2.15439046252952,0.076619782726211,0.461976852805015,0.120154938359219,0.457723169531559,0.271641601323575,11034.4185299966,8955.59395574852,184.653927711162,1894.17064653687
0.386353423742093,0.0301644179696051,50000000,50617.4394741987,5.158140746,4.47511943853768,3.090338361,77,76,0.4,2.48e-10,2.95051241557993,0.073398161708439,0.623531757680137,0.071133895138583,0.797388192858017,0.499054845421418,16297.1928988939,13654.1296025239,197.530917472161,2445.53237889782
0.217463871783708,0.0755323339760735,50000000,82902.0458154247,5.692981671,42.779703913178,17.95312228,107,77,0.4,6.14e-05,2.98228008024181,0.0733340747182866,0.0796637167444505,0.074321219422029,0.305950784031425,0.594036239665624,53031.1992436325,50710.2322732855,73.7914821553828,2247.17548819161
0.295371997656708,0.0469244288224956,50000000,257868.341082771,2.236749052,7.82407875088316,1.044360014,531,72,0.27786,9.999999997,2.86055585690042,0.0736596164697418,0.311168848098309,0.069384441769862,0.521462618273081,0.231559925862008,347750.631684431,339049.355025738,657.299693348287,8043.97696534509
0.301410535078389,0.0531471118716182,50000000,348087.89815843,3.64666476,21.8342209277676,6.357408445,73,79,0.100197487,2.53e-09,2.78779590065962,0.0739005844359494,0.158407367006532,0.0137855979843753,0.0544980408756322,0.65570071104913,43960.2418970664,42068.4072050155,342.671496618183,1549.16319543267
0.257364341085271,0.0418604651162791,50000000,36905.3834561737,6.703679147,26.3757166888834,325.4494915,82,74,0.1,1.005665385,2.5615079479691,0.0746467901715043,0.00822060345342346,0.111252555997745,0.762577898194958,0.69164474640379,18586.9779474369,16264.9742689077,27.4789655895275,2294.52471293967
0.154180115470291,0.167068236577715,50000000,133237.074235988,4.245946988,19.1609350244012,8.370261941,148,78,0.4,1.005665385,2.73770229133209,0.0740421466842645,0.0415510866289844,0.0334508359447143,0.313313577383793,0.0540947499476154,290183.838896802,287167.672661247,91.674834025787,2924.49140152872
0.295371997656708,0.0469244288224956,50000000,19327.2752201489,2.8385221,15.3098680060353,24.04131238,51,80,0.4,0.000717249,2.35580857355446,0.0758541249325838,0.0380676413556157,0.0995753985044367,0.595412062519566,0.916822489193342,4439.07042571582,3678.83608038088,6.28908660715534,753.945258727786
0.31388723828166,0.0578489286588137,50000000,59737.3851061306,6.460787906,9.78668770829837,3.777654932,73,80,0.1,3.37e-07,2.66221234118863,0.0742651489241498,0.177106180960865,0.0187793164292708,0.00934352034555793,0.995460965563954,11343.8345292071,11008.8411604325,20.6486756392839,314.344693135277
